adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/hO7KbdvGOtDdeg0W4Y5nKEHeDDh.jpg,"[80, 53, 18]",475557,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",20.9769,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,2019-10-01,Joker,False,8.127,27390
False,,[35],918505,en,The Fable of Higher Education That Was Too High for the Old Man,"Buchanan Bartlett, shiftless son of Hiram Bartlett, farmer retired, is sent to college to learn things. Father becomes peeved when he receives a bill of expenditures a month later from his son, amounting to two hundred and fifty dollars. The old man decides to investigate things, and the following day finds him at the university.",20.8965,,1914-06-22,The Fable of Higher Education That Was Too High for the Old Man,False,0.0,0
False,,[35],1112281,it,Cosa c’entra con l’amore,,20.8951,/y3xmli8kE4J0eZAlHnjzCVTZvnB.jpg,1997-01-01,Cosa c’entra con l’amore,False,0.0,0
False,,"[35, 10770]",276635,en,Experience Preferred... But Not Essential,"A shy, introverted young girl takes a summer job at a seaside resort in Wales, where she finds the staff, the owners and patrons unlike anyone she has ever met before.",20.8929,/6RSeUO3nDh48PzDUeqBuRUwIn5j.jpg,1982-12-22,Experience Preferred... But Not Essential,False,6.8,4
False,,[35],392733,tl,Go Johnny Go,"A 1997 Filipino comedy film starring Johnny Abarrientos, Rochelle Barrameda, and Willie Revillame.",20.8928,/6jSD1R7onRx9z2kZADpA0WsWRCA.jpg,1997-05-20,Go Johnny Go,False,0.0,0
False,/96hiUXEuYsu4tcnvlaY8tEMFM0m.jpg,"[53, 80, 35]",680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",20.8694,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,1994-09-10,Pulp Fiction,False,8.486,29798
False,/tcBX2dtkNozZ0uDLVaxXrE6rqyN.jpg,[27],1038392,en,The Conjuring: Last Rites,Paranormal investigators Ed and Lorraine Warren take on one last terrifying case involving mysterious entities they must confront.,20.8634,/byWgphT74ClOVa8EOGzYDkl8DVL.jpg,2025-09-03,The Conjuring: Last Rites,False,6.901,1679
False,/qPrTosB5nj0foje2dWxLK3TgLtE.jpg,"[10751, 10770]",308686,en,"Signed, Sealed, Delivered for Christmas","With a duty to deliver every last letter before Christmas, the beloved quartet of post office detectives—Oliver, Shane, Rita and Norman—are working around the clock to redirect Santa’s mail just as Oliver runs into his former Sunday school teacher. When they receive an emotional last-minute plea not meant for Saint Nick, but instead written to God, they must delay their own travel plans to make sure one little girl doesn’t lose her Christmas joy—something Oliver and Shane are also struggling to find as they each face painful holiday memories. With a little guidance from a mysterious post office volunteer, Jordan, the Postables are more surprised than anyone to discover they've been a part of more than one miracle on this Christmas Eve.",20.8266,/yoMg33yFaBs7JYt2pPAoe0E6q0Z.jpg,2014-11-23,"Signed, Sealed, Delivered for Christmas",False,6.672,32
False,/uIpJPDNFoeX0TVml9smPrs9KUVx.jpg,"[27, 9648]",574475,en,Final Destination Bloodlines,"Plagued by a violent recurring nightmare, college student Stefanie heads home to track down the one person who might be able to break the cycle and save her family from the grisly demise that inevitably awaits them all.",20.7918,/6WxhEvFsauuACfv8HyoVX6mZKFj.jpg,2025-05-14,Final Destination Bloodlines,False,7.057,2684
False,/jt2CY2fZeeGAMnc2iQgutBfudS.jpg,"[18, 878, 14]",878608,zh,狂野时代,"In a future where humanity has surrendered its ability to dream in exchange for immortality, an outcast finds illusion, nightmarish visions, and beauty in an intoxicating world of his own making.",20.789,/xj9qs1nhJFCaehIX0VR616dwZR5.jpg,2025-11-22,Resurrection,False,6.7,44
False,/70eN3mE1WPex1Tvg6l2UwDc57Zd.jpg,"[16, 14, 35]",1280875,ja,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ! 魔法少女in温泉旅行,An OVA released between Fate/Kaleid Liner Prisma Illya 2Wei! and Fate/Kaleid Liner Prisma Illya 2Wei Herz!,20.7626,/mxV8YOD0btBX6Nn8qBRswJHmMWi.jpg,2015-07-25,Fate/kaleid liner Prisma☆Illya 2wei!: Magical Girl in Hot Springs Inn,False,10.0,1
False,/jQNuNnrr7fQfXYEPPg7co0DFTp.jpg,"[35, 10749]",298583,en,All Roads Lead to Rome,"Maggie is an uptight, single mother and college writing teacher from New York City. In an effort to reconnect with her troubled teen daughter Summer, she decides to embark on a journey to a Tuscan village where she frequented in her younger days. Upon arrival, Maggie runs into Luca a handsome former lover who is still a bachelor and lives with his eighty-year-old mother Carmen. Summer (missing her “bad boy” boyfriend in NYC) and Carmen (secretly planning a wedding against Luca’s wishes to MARCELINO, her one true love in Rome) impulsively steal Luca’s car and race off to Rome. Maggie and Luca quickly pursue allowing the two mismatched couples to spend some time together and develop a new understanding of each other.",20.745,/usBaQ6oqSBcooG36ClRuhC3W7dq.jpg,2016-01-14,All Roads Lead to Rome,False,5.0,262
False,/rUToH5UnQ4uBmBArshNdxL6rZX.jpg,"[27, 53]",13564,en,Return to House on Haunted Hill,"Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.",20.7409,/ipBiyifbFqY0ZduO3R9OPBjc2pH.jpg,2007-10-03,Return to House on Haunted Hill,False,5.478,321
False,/6WqqEjiycNvDLjbEClM1zCwIbDD.jpg,"[27, 53, 878]",1100988,en,28 Years Later,"Twenty-eight years after the Rage virus outbreak, a heavily-defended island survives connected to the mainland by a single causeway. When one of the group leaves the island into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",20.7381,/n5FygjEppOvac6yEaowi26nTyw3.jpg,2025-06-18,28 Years Later,False,6.609,2297
False,/5j006EzqOeHUacweHaDZcSDfUWf.jpg,"[10402, 12, 14]",50193,it,Joan Lui - ma un giorno nel paese arrivo io di lunedì,"In a world ravaged by violence, and other serious social problems, Joan - a character that alludes to Christ (which represents the return to Earth) arrives to Italy by train and preaching for the salvation of mankind, condemning the hypocrisy and hedonism.",20.7362,/eEeqqeiDW8BrzLYO6xdKEiizV6i.jpg,1985-12-25,Joan Lui,False,5.2,30
False,/1pmXyN3sKeYoUhu5VBZiDU4BX21.jpg,"[16, 878, 10751, 12]",1184918,en,The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",20.725,/wTnV3PCVW5O92JMrFvvrRcV39RU.jpg,2024-09-12,The Wild Robot,False,8.311,5790
False,/1stUIsjawROZxjiCMtqqXqgfZWC.jpg,"[12, 14]",672,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione's magical abilities and courage.",20.7193,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-13,Harry Potter and the Chamber of Secrets,False,7.7,23318
False,/eeGRpU64sIrRApjWXvTpK5Lep2K.jpg,"[80, 18, 53]",1220564,pt,O Agente Secreto,"Brazil, 1977. Marcelo, a technology expert in his early 40s, is on the run. Hoping to reunite with his son, he travels to Recife during Carnival but soon realizes that the city is not the safe haven he was expecting.",20.7128,/iLE2YOmeboeTDC7GlOp1dzh1VFo.jpg,2025-07-23,The Secret Agent,False,7.4,462
False,/hby5Xvuhebvye4jOCC9pkGN2ATe.jpg,[18],799130,en,Redeemed,"After becoming the youngest female, minority judge elevated to the bench in her state, Angela Sylvester quickly finds herself trapped into a 'Kids for Pay' prison scam orchestrated by her boss.",20.7068,/8nzm2SW3SP7K8IEAmU6eNJjN4AY.jpg,2021-02-18,Redeemed,False,9.7,3
False,/9kGbDhbAPdvXSkX8Ntu3NTott2P.jpg,[18],443547,en,Erasing Eden,A young woman sabotages her own wedding in order to reclaim her identity and obliterates her life in the process.,20.6223,/fRUXQ0U0KRf6Vy4KPvazp6zQ1uI.jpg,2016-10-15,Erasing Eden,False,4.0,6
False,/d8pG9Kd4l14L9PF501oA0NDyVNB.jpg,"[35, 9648]",1107940,pt,Pôr do Sol - O Mistério do Colar de São Cajó,"Follows the Bourbon de Linhaça family and their precious Necklace of São Cajó, that's been in the family for over 3500 years and hides secrets, curses and a mythical cod recipe.",20.6191,/nAycOF5H7u1duyKKeemx1c31RW4.jpg,2023-08-03,Sunset: The Mystery of the Necklace of São Cajó,False,7.0,7
False,,[18],516467,de,Die große und die kleine Welt,,20.6115,,1921-04-28,Die große und die kleine Welt,False,0.0,0
False,/5WhsVxBqjy4eg6QkmVcnl11bhv4.jpg,"[35, 28, 18]",87826,en,Here Comes the Boom,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,20.5922,/g3ZjNkQP4M7Cs0clPD9q7EO2P1g.jpg,2012-10-10,Here Comes the Boom,False,6.218,1554
False,,"[27, 878]",66795,en,Infection: The Invasion Begins,"A mystery surrounds a small town that was attacked on September 9, 2009. Now sixty years later, the last survivor, Sarah, sends a high profile reporter a letter suggesting what really happened on that day. The government calls 9/9/09 the start of the ""Modern Plague"", and the reporter soon realizes that the truth may be harder to uncover than the lies.",20.5455,/9XAxqJ5OcA1O1OabxmRnQOXD4Vy.jpg,2010-01-04,Infection: The Invasion Begins,False,2.8,10
False,/s4cJQaj40SwMifUrrdtdOJsjnRO.jpg,"[18, 37]",68718,en,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",20.5439,/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg,2012-12-25,Django Unchained,False,8.187,27663
False,/kl3Y9G7C4OO1LBmjUuSf88yUq1U.jpg,"[18, 10749, 35]",361790,pt,Ninguém Ama Ninguém por Mais de Dois Anos,"""No one loves anyone for more than two years"" is an adaptation of Nelson Rodrigues' work about five couples that live in Brazil in the early 60's, who are seen by the society as conventional people, but whose intimate lives turn out to be morally questionable.",20.5353,/aPkpQo594Aw4FC0RD5qKdYxR2qd.jpg,2015-11-12,No One Loves Anyone For More Than Two Years,False,5.917,12
False,/1VsNrs7kJsUaJd05ss2cUZfYpJL.jpg,[99],822100,en,A Choice of Weapons: Inspired by Gordon Parks,"This documentary chronicles renaissance man Gordon Parks’ stellar career from staff photographer for LIFE magazine, through his artistic development photographing everyday Americans, through his evolution as a novelist and groundbreaking filmmaker.",20.5133,/vdLfTNJBOXZZFXzyXguo7QuGzhZ.jpg,2021-06-18,A Choice of Weapons: Inspired by Gordon Parks,False,6.8,19
False,,[18],401571,es,Padre nuestro que estas en la tierra,Single father with a disability struggles to raise his son.,20.5097,/lOm1sOOO3Atf1aOKzf3IihcocJ0.jpg,1972-09-28,Padre nuestro que estas en la tierra,False,5.0,2
False,/1K6q8ibCpLTbNQMl6IHBJjKd9Mx.jpg,[35],58087,it,Amarsi un po'...,"In an accident the young mechanic Marco Coccia meets Cristiana. The two fall in love with one another. Cristiana confesses only later that she is a genuine princess. For Marco it is not a problem, but for Cristiana's parents it is a very big problem. The two must separate. When one evening Cristiana calls Marco and lets him know about her forthcoming wedding, Marco with the car races toward Paris and has an accident...",20.498,/wHYq4CXe2oSlF3BlxFeFgb8XUW9.jpg,1984-10-05,Amarsi un po'...,False,6.284,51
False,/hkAVgWvAMmM8tj9CDEvGqMdNQBE.jpg,"[35, 14]",72105,en,Ted,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",20.4843,/1QVZXQQHCEIj8lyUhdBYd2qOYtq.jpg,2012-06-29,Ted,False,6.448,13008
False,/mBc6RB7VajfykLqGx0ue7qatXky.jpg,[18],1266990,tl,Kulong,"Three friends retreat to a resort to collaborate on a daring screenplay for a contest. Faced with the challenge of writing about passion despite their own dry spells, their journey soon blurs the line between imagination and experience.",20.4698,/AnzrE2WHg3DtZrtmB9AnEbAh17m.jpg,2024-05-24,Kulong,False,6.433,15
False,,"[10402, 35]",150046,en,Winter A-Go-Go,"Teenagers work, play, and dance to rock 'n' roll at the Lake Tahoe ski lodge.",20.4643,/rcB202abRnx0NlZjjzqb8lD8a6l.jpg,1965-10-28,Winter A-Go-Go,False,4.8,2
False,/4DwNh1VzR0HlQJlPajRJXy3wC1G.jpg,[18],643776,vi,Cu li không bao giờ khóc,"A woman tries to cling onto dimming links to her past after inheriting a pygmy slow loris from her long-estranged husband; meanwhile, her niece prepares for marriage as the young couple ponders their gloomy future together. The present and the complex echoes of Vietnamese history are entwined before a contemplative and poetic perspective.",20.4569,/crZfxG1LzCSL1DfQBjtvV8I3OPE.jpg,2024-11-15,Cu Li Never Cries,False,8.0,1
False,,"[16, 18, 14]",381656,en,Unmistaken Hands: Ex Voto F.H.,"In a realm beyond the senses, plants interact with surreal cinematography to chart the course of our character: an entity said to embody the life and work of Felisberto Hernández, Uruguayan father of magical realism. Through this journey, we are confronted with an open-ended experience questioning the nature of musicality versus cinematography, entity versus aberration, and self versus space, in a self-referential, blurry, digital and mystical setting.",20.4467,/AiK5y4EqJREgXqOTre3dJZOIrsJ.jpg,2013-11-01,Unmistaken Hands: Ex Voto F.H.,False,6.071,7
False,/A7BiqPOKvGNalAZhFn1WfSeG9aO.jpg,"[27, 9648, 53, 10770]",137051,en,Midnight Matinee,"Even though a devastating murder took place during a small town's horror film festival two years earlier, townspeople want another festival.",20.4362,/czam6wq46B9UCZvq85vicElckFq.jpg,1988-10-12,Midnight Matinee,False,5.0,6
False,,[18],272417,tr,Bir Türk'e Gönül Verdim,"I Lost My Heart to a Turk is the story of a German woman Eva Bender, who is deserted by a Turkish worker in Germany five years earlier and left alone with a child Zafer. Eva's father refuses his illegitimate grandson from a Turkish worker. She comes to Kayseri, Turkey with her illegitimate child to seek her lover, Ismail Acar. Ismail is now working at Sümer Cotton Cloth factory as a mechanic and establishing a small private business. Eva finds her ex-lover Ismail who now lives with his wife and children. Humiliated by her ex-lover, the German woman receives assistance by another Turkish worker, Mustafa.",20.402,/feXzaNapaZWRyg4ZqWEY0zsyeAr.jpg,1969-01-01,I Lost My Heart to a Turk,False,6.5,1
False,/zlPOuDvXl8J4EAA3owsQQMa3eqJ.jpg,[35],242161,pt,Casseta & Planeta: A Taça do Mundo é Nossa!,"A satire about the dictatorship period in Brazil, in which communist militants try to steal the soccer World Cup Trophy from the players Pelé and Carlos Alberto Torres.",20.4019,/fRZ7dqvQCOiHvMruI7dYPomd7X4.jpg,2003-11-21,Casseta & Planeta: A Taça do Mundo é Nossa!,False,4.529,17
False,/6kzl59vQvnEVMMd3gVo5xaEA7n5.jpg,"[10749, 18]",369471,ja,ダイアモンドは傷つかない,"A college student has an affair with a married, middle-aged teacher.",20.3983,/mNXJeugqzzWPRfclrFwmkefGaOr.jpg,1982-05-15,The Unspoiled Diamond,False,3.6,5
False,/nBHKT3pm5DmidZd5VS4bD5Hc2S3.jpg,"[18, 10749]",820446,en,Downton Abbey: A New Era,"The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa. Meanwhile, a Hollywood director seeks to film his latest production at Downton.",20.3897,/r5n4CLoIjUcnT3shWDi6MHdJ25a.jpg,2022-04-27,Downton Abbey: A New Era,False,7.196,596
False,/1rLPWregu9q8m28w94syxsDenK5.jpg,"[12, 35]",71524,fr,L'As des as,"In this action comedy the French boxer Jo Cavalier is charmed on the train to Berlin for the Olympics in Hitler's Germany by the little boy Simon Rosenblum who asks his autograph; when it turns out his adorable young fan is a Jewish orphan in danger of persecution, he risks his one shot at Olympic glory to save Simon and his family, helped only by a German officer-gentleman who became his friend in World War I, by an adventurous escape to Switzerland, Nazi troops on their heals and braving impossible odds in roller coaster-style.",20.3807,/k9qMoIocHqEYiQY5IZdHbBOioX7.jpg,1982-10-27,Ace of Aces,False,7.034,343
False,,"[99, 35]",1129290,de,Die Aufklärungsrolle - Als die Liebe laufen lernte,Compilation film with material from German sex education films of the 60s and 70s. A flood of such films started in cinemas at that time and the makers wanted to educate about sexuality and its possible dangers.,20.3737,/x4Xp2MKyWIWSeM9rARFAinE89Zs.jpg,1988-06-23,Die Aufklärungsrolle - Als die Liebe laufen lernte,False,2.0,2
False,/twsxsfao6ZOVvT8LfudH603MMi6.jpg,"[10751, 35, 16, 878, 28]",519182,en,Despicable Me 4,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fatale girlfriend Valentina, forcing the family to go on the run.",20.3719,/wWba3TaojhK7NdycRhoQpsG0FaH.jpg,2024-06-20,Despicable Me 4,False,6.991,3091
False,/nv5wwZou159v5OC61i4ElR7OqyY.jpg,"[14, 16, 12]",4935,ja,ハウルの動く城,"Sophie, a young milliner, is turned into an elderly woman by a witch who enters her shop and curses her. She encounters a wizard named Howl and gets caught up in his resistance to fighting for the king.",20.3686,/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg,2004-09-09,Howl's Moving Castle,False,8.386,10869
False,/u7KZNB10fiAQlzKe1wQ2u4YrsJb.jpg,"[28, 18]",1511633,kn,Nammoora Raja,A corrupt politician's plan of constructing a chemical factory is foiled by Raja. Things take a turn when Raja falls in love with the politician's daughter.,20.3486,/y0Jnu1PymfyN8JQ9FcDHaPTIaKw.jpg,1988-04-19,Nammoora Raja,False,0.0,0
False,,"[18, 10402, 35, 10749]",209302,de,Ein Lied geht um die Welt,"A Song Goes Round the World is a 1933 German drama film directed by Richard Oswald and starring Joseph Schmidt, Viktor de Kowa and Charlotte Ander.",20.3472,/vooRpbshe3gDAc0UDtCoHROZDl.jpg,1933-05-08,A Song Goes Round the World,False,3.4,5
False,/gklkxY0veMajdCiGe6ggsh07VG2.jpg,"[10751, 35, 12, 16]",940551,en,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",20.3452,/ldfCF9RhR40mppkzmftxapaHeTo.jpg,2023-12-06,Migration,False,7.351,2198
False,/6OXV15Ov6kgsk5zklMj8BNJLKsj.jpg,"[18, 53]",58086,it,Il passato è una terra straniera,"A promising law student from a good family is driven by a cool cardsharper into a downward spiral of criminality, discovering a part of himself he had never known.",20.333,/3kQuN96Wf3MrJYv6TghGaepYTgZ.jpg,2008-10-31,The Past Is a Foreign Land,False,6.171,38
False,/ipyVETRiwP0bo6AVY73dGxmWxYH.jpg,"[35, 18]",777090,de,Das Glück ist ein Vogerl,"Salzburg. A few weeks before Christmas. Franz, in his late forties, secretly dreams of a career as a rock guitarist, but in real life he ekes out an unsuccessful existence as a music teacher. In addition, his marriage to Linn is in deep crisis and the pubescent daughter Julie hardly speaks to her parents.",20.2919,/jUN5VqmKxw4Mi5GqBBlF9bakqXv.jpg,2020-12-16,Das Glück ist ein Vogerl,False,6.0,2
False,/u7d1zxxyXbBN4zLGbghlSyzz0Ey.jpg,"[28, 35]",42447,en,Cyber-C.H.I.C.,"A madman is holding the world hostage for a billion dollars. Chaos and violence rule the streets. Enter Robo C.H.I.C.… a Computerized, Humanoid, Intelligence Clone… an unstoppable killing machine packed into one of the hottest bodies around! The ultimate crime fighter, she's faster than a laser beam, more powerful than an atom bomb and able to wipe out ten men with a single blast from her ion shooting orbs. The challenge: can this bodacious bombshell wipe out the bad guys, save the world, fall in love and get her hair done all in the same day? Or, will the vicious scum take over the earth and get all of the great looking babes?",20.2868,/tOwBrd7lzhuEQoK2OaiGNcuWTRB.jpg,1990-08-09,Cyber-C.H.I.C.,False,2.7,11
False,,[35],1225706,en,Manic a Go-Go,A female comedian bombs on a TV show and hooks up with a guy being chased by crazy NYC gangsters.,20.2599,/81NZimcMlSFS6hAjA1bBJwDS8RT.jpg,1992-01-01,Manic a Go-Go,False,7.0,1
False,/2QPc21suHeEuvXikhuylmlhtjPG.jpg,"[10749, 35]",173541,en,How to Save a Marriage and Ruin Your Life,Wealthy playboy David Sloane wrongly believes good girl Carol Corman is his best friend's mistress.,20.2434,/iM5vwQ1tpqettshcq9O4aBN420I.jpg,1968-01-17,How to Save a Marriage and Ruin Your Life,False,5.4,14
False,/vh65J5nV6gTzOxRx3fyYDpz9XNP.jpg,[18],1166694,vi,Ồn ào tuổi trẻ,Two young LGBTQ+ lovers in 1990s Saigon get entangled in the criminal underground and must do battle with dark forces that threaten their relationship and test the limits of their humanity.,20.2359,/7K7SYQ3zZ6uRioEHSXQuhY7Uk7E.jpg,2025-03-21,Skin of Youth,False,9.0,1
False,,"[80, 53]",695531,en,The Five Rules Of Success,An enterprising ex-convict overcomes tragedy by designing his own path to success within a society that failed him.,20.2314,/ySp7iMkwjLH30om2fyUi9A1Ozxa.jpg,2020-08-24,The Five Rules Of Success,False,3.5,4
False,/tCVN1Su06Bas9kCqkj1CChhGrtU.jpg,[35],265144,it,La vera vita di Antonio H.,"This film depicts a series of landmark events in the life of hapless thespian Antonio Hutter (Alessandro Haber), the unfortunate fictional alter-ego of legendary actor Alessandro Haber. This surreal faux-biography begins with Hutter's birth in Bologna, Italy, and his early life in the Middle East and follows him through the highs and lows of his acting career, using a combination of interviews with real-life colleagues, archival footage and improvised scenes along the way.",20.2237,/v4E3fuGT4eMB4BZscoAhLPYaGUF.jpg,1994-09-02,The True Life of Antonio H.,False,7.5,2
False,,[99],465362,fr,Filmer le désir - Voyage à travers le cinéma de femmes,"The film consists largely of a series of interviews with female filmmakers from several different countries and filmmaking eras. Some, such as Agnès Varda and Catherine Breillat (both from France), have been making films for decades in a conscious effort to provide an alternative to the male filmmaking model; others, such as Moufida Tlatli (Tunisia) and Carine Adler (England), are relative newcomers to directing, and their approaches seem more personal and less political. The film as a whole manages to cover some important topics in the feminist debate about film -- how does one construct a female gaze, how can one film nude bodies without objectifying the actors (of either sex), what constitutes a strong female role -- while also making it clear that “women’s film” comprises as many different approaches to filmmaking as there are female filmmakers.",20.2223,/3kMydFxOcWqDUcWW9oSo45OaaaK.jpg,2000-07-09,Filming Desire: A Journey Through Women’s Cinema,False,0.0,0
False,/v92h7ys8fRuG5pFny7rE24meLLI.jpg,"[27, 878]",9599,en,The Blob,"In Arborville, California, three high school students try to protect their hometown from a gelatinous alien life form that engulfs everything it touches.",20.2082,/zXXDmz5cPuSo9LveCNjZ1j16szC.jpg,1988-08-05,The Blob,False,6.836,1015
False,/tpVwAutwAPQ2q20R4H0BfFhQ8jU.jpg,[36],549598,it,Padre Pio: Tra cielo e terra,,20.1929,/bMGIA94PfwfMMRevEIFnKwiPMQa.jpg,2000-11-12,Padre Pio: Between Heaven and Earth,False,5.4,5
False,/jYCyTdPfgT01IOJWDnnetr9RDX6.jpg,"[28, 878, 12]",986056,en,Thunderbolts*,"After finding themselves ensnared in a death trap, seven disillusioned castoffs must embark on a dangerous mission that will force them to confront the darkest corners of their pasts.",20.1916,/hqcexYHbiTBfDIdDWxrxPtVndBX.jpg,2025-04-30,Thunderbolts*,False,7.292,3272
False,/c5EmNhLQsTTKAyUHULnKYQjlloz.jpg,"[27, 9648]",41446,en,Scream 4,"Fifteen years after the original Woodsboro murders, Sidney Prescott returns home to promote her new book about surviving trauma, only for a new Ghostface killer to emerge, targeting a new group of teens.",20.1916,/tcrI37K98TVopLbcZBa55mWhLT1.jpg,2011-04-13,Scream 4,False,6.476,4087
False,/ylkdrn23p3gQcHx7ukIfuy2CkTE.jpg,"[878, 12]",693134,en,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",20.1754,/1pdfLvkbY9ohJlCjQH2CZjjYVvJ.jpg,2024-02-27,Dune: Part Two,False,8.131,7596
False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,"[28, 18]",361743,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",20.1751,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,2022-05-21,Top Gun: Maverick,False,8.155,10644
False,/zdXnJqBaGFVtLoPNuMeKfEYUViZ.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",20.1751,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.889,12368
False,/xl7yVV8WH71aOBfcTgnkoGOx2qz.jpg,"[16, 28, 53, 80, 878]",18874,ja,攻殻機動隊 STAND ALONE COMPLEX Solid State Society,"The story takes place in the year 2034, two years after the events in Ghost in the Shell: S.A.C. 2nd GIG. Female cyborg Major Motoko Kusanagi has left Public Security Section 9, an elite counter-terrorist and anti-crime unit specializing in cyber-warfare, which has expanded to a team of 20 field operatives with Togusa acting as the field lead.",20.148,/tExdDYmxqv30rtf2dMkTAVpzORf.jpg,2007-09-01,Ghost in the Shell: Stand Alone Complex - Solid State Society,False,7.5,279
False,/uTOLx6jKiKeUEElhkkWmFb01j9K.jpg,[35],119617,en,How to Beat the High Cost of Living,"In order to beat inflation and subsidize their alimony checks, three suburban housewives plot to steal $1 million from a large plastic ball which is displayed in a local shopping center.",20.1314,/rLsM8mUxPfuEl5M86VL82YiVTK7.jpg,1980-07-11,How to Beat the High Cost of Living,False,5.05,30
False,/iAwBFWznkEukbHg3wmaATwOvtxf.jpg,[37],102522,es,Dos mil dólares por Coyote,"Sam Foster, a bounty hunter, is wounded during a shootout and took refuge at the home of Jimmy and Mary, two brothers who live in a small farm. She cared for and healed him, explaining the concern he feels for his brother to the company he keeps. Sam discovers that Jimmy is one of the outlaws pursued and, despite their friendship, goes on his quest to catch a bandit.",20.1238,/3B88tzD5CXVCwr3IPabkQfeMSwF.jpg,1966-01-01,Two Thousand Dollars for Coyote,False,4.5,2
False,/kzeBfhXMRWiykBsqoL3UbfaM0S.jpg,"[28, 35, 80]",1035259,en,The Naked Gun,"Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr. Following in his father's footsteps, he must solve a murder case to prevent Police Squad from closure.",20.1106,/rwla9vqzrKVVKVKiOuROTIXGsxj.jpg,2025-07-30,The Naked Gun,False,6.38,1505
False,/yb3Q6C6YRqaQ0cUIrdbhGI4MVLX.jpg,"[27, 53]",1433027,en,Entity Within,"In 1974 LA suburbs, a single mom faces violent attacks by an invisible entity. When no one believes her, she seeks help from paranormal investigators, sparking a notorious documented supernatural case.",20.109,/vtAwChm2ye3LLhVxwaq6rygpw78.jpg,2026-05-07,Entity Within,False,0.0,0
False,/qMFYic5TlBUcErfu4MSyRAgvjGn.jpg,[],396364,en,Mujercitas,"Extremely loose adaptation of Little Women, set in 1970s; three teenaged girls and a younger sister live alone after the death of their parents.",20.0961,/7BtFy8CPQySVOIv2Ueq2k5N2MSb.jpg,1973-12-13,Mujercitas,False,6.7,3
False,/k6tdiMTO39RQj3dhfspuzprfoe0.jpg,[80],941109,en,Play Dirty,"Expert thief Parker gets a shot at a major heist, but to pull it off he and his team must outsmart a South American dictator, the New York mob, and the world's richest man.",20.087,/ovZ0zq0NwRghtWI1oLaM0lWuoEw.jpg,2025-09-30,Play Dirty,False,6.6,575
