movie_id,person_id,name,job,department
673,11218,Alfonso Cuarón,Director,Directing
673,491,John Williams,Original Music Composer,Sound
673,20643,Lorne Orleans,Producer,Production
673,10965,Chris Columbus,Producer,Production
2972,29123,Paul Wegener,Screenplay,Writing
2972,13880,Paul Davidson,Producer,Production
2972,29168,Carl Boese,Director,Directing
2972,29123,Paul Wegener,Director,Directing
2972,9833,Henrik Galeen,Screenplay,Writing
2972,29170,Hans Landsberger,Original Music Composer,Sound
728402,103100,Vittorio Sindoni,Director,Directing
728402,2725684,Rosanna Faggiani,Screenplay,Writing
675982,1518606,José Luis Calderón,Producer,Production
675982,31866,Antonio Díaz Conde,Original Music Composer,Sound
675982,107285,Chano Urueta,Director,Directing
872585,525,Christopher Nolan,Director,Directing
872585,525,Christopher Nolan,Producer,Production
872585,556,Emma Thomas,Producer,Production
872585,282,Charles Roven,Producer,Production
872585,928158,Ludwig Göransson,Original Music Composer,Sound
950396,55499,Scott Derrickson,Director,Directing
950396,55499,Scott Derrickson,Producer,Production
950396,928106,C. Robert Cargill,Producer,Production
950396,51986,Sherryl Clark,Producer,Production
950396,58433,David Ellison,Producer,Production
950396,29018,Dana Goldberg,Producer,Production
950396,56737,Don Granger,Producer,Production
950396,1014026,Zach Dean,Producer,Production
950396,1122643,Adam Kolbrenner,Producer,Production
950396,120606,Gregory Goodman,Producer,Production
950396,3186,Trent Reznor,Original Music Composer,Sound
950396,142391,Atticus Ross,Original Music Composer,Sound
1196946,85665,Sriram Raghavan,Director,Directing
1196946,102246,Dinesh Vijan,Producer,Production
803737,1066327,Kathryn Bostic,Original Music Composer,Sound
803737,1386749,Sarah Kunstler,Producer,Production
803737,1386748,Emily Kunstler,Producer,Production
803737,997630,Vanessa Hope,Producer,Production
803737,2826729,Jeffery Robinson,Producer,Production
803737,1386748,Emily Kunstler,Director,Directing
803737,1386749,Sarah Kunstler,Director,Directing
687259,3183530,Hsin Yen,Director,Directing
625119,1469672,Li Youning,Director,Directing
625119,3206711,Pin Hsu,Producer,Production
625119,939330,Kevin Chu,Producer,Production
475557,57130,Todd Phillips,Producer,Production
475557,51329,Bradley Cooper,Producer,Production
475557,45648,Emma Tillinger Koskoff,Producer,Production
475557,1178828,Hildur Guðnadóttir,Original Music Composer,Sound
475557,57130,Todd Phillips,Director,Directing
918505,1363921,George Ade,Director,Directing
1112281,3478546,Marco Speroni,Director,Directing
1112281,236762,Silvia Barbiera ,Screenplay,Writing
1112281,111427,Ivan Cotroneo,Screenplay,Writing
1112281,1295641,Mario Sesti,Screenplay,Writing
1112281,3478546,Marco Speroni,Screenplay,Writing
1112281,31010,Gianluca Arcopinto,Producer,Production
1112281,5526555,Kirlian Camera,Original Music Composer,Sound
276635,138167,Peter Duffell,Director,Directing
276635,132985,Chris Griffin,Producer,Production
276635,3562,Rachel Portman,Original Music Composer,Sound
392733,1367595,Rolf Mahilom,Screenplay,Writing
392733,1082678,Manny Valera,Producer,Production
392733,1355488,Ipe Pelino,Director,Directing
680,2545,Lawrence Bender,Producer,Production
680,138,Quentin Tarantino,Director,Directing
1038392,52259,Peter Safran,Producer,Production
1038392,2127,James Wan,Producer,Production
1038392,1607672,Michael Chaves,Director,Directing
1038392,40825,Benjamin Wallfisch,Original Music Composer,Sound
1038392,1247264,Ian B. Goldberg,Screenplay,Writing
1038392,1661846,Richard Naing,Screenplay,Writing
1038392,142686,David Leslie Johnson-McGoldrick,Screenplay,Writing
308686,1362798,Kevin Fair,Director,Directing
308686,32733,Harvey Kahn,Producer,Production
308686,1048929,James Jandrisch,Original Music Composer,Sound
574475,1938317,Adam B. Stein,Director,Directing
574475,1181022,Zach Lipovsky,Director,Directing
574475,3379400,Sheila Hanahan Taylor,Producer,Production
574475,1661850,Guy Busick,Screenplay,Writing
574475,1293994,Jon Watts,Producer,Production
574475,2198345,Lori Evans Taylor,Screenplay,Writing
574475,21585,Craig Perry,Producer,Production
574475,10830,Toby Emmerich,Producer,Production
574475,1587107,Tim Wynn,Original Music Composer,Sound
574475,1675728,Dianne McGunigle,Producer,Production
574475,1841175,Sheila Hanahan,Producer,Production
878608,1520165,Bi Gan,Director,Directing
878608,966096,Anthony Gonzalez,Original Music Composer,Sound
878608,3095154,Shan Zuolong,Producer,Production
878608,4279275,Yang Lele,Producer,Production
878608,54318,Charles Gillibert,Producer,Production
878608,1520165,Bi Gan,Screenplay,Writing
878608,3498797,Zhai Xiaohui,Screenplay,Writing
1280875,1495399,Masato Jimbo,Director,Directing
1280875,3370788,Hayato Kaneko,Producer,Production
298583,1989571,Alfonso G. Aguilar,Original Music Composer,Sound
298583,79272,Ella Lemhagen,Director,Directing
13564,39726,Steve Richards,Producer,Production
13564,74661,Víctor García,Director,Directing
13564,52046,Jonathan Tzachor,Producer,Production
13564,62741,Erik Olsen,Producer,Production
13564,61844,Roee Sharon Peled,Producer,Production
13564,544355,Frederik Wiedmann,Original Music Composer,Sound
1100988,2034,Danny Boyle,Producer,Production
1100988,2036,Alex Garland,Producer,Production
1100988,2035,Andrew Macdonald,Producer,Production
1100988,4474842,Peter Rice,Producer,Production
1100988,2034,Danny Boyle,Director,Directing
1100988,17599,Bernard Bellew,Producer,Production
1100988,3425097,Alloysious Massaquoi,Original Music Composer,Sound
1100988,3425099,Kayus Bankole,Original Music Composer,Sound
1100988,4140175,'G' Hastings,Original Music Composer,Sound
50193,67967,Adriano Celentano,Director,Directing
50193,67967,Adriano Celentano,Screenplay,Writing
50193,32309,Mario Cecchi Gori,Producer,Production
50193,57301,Vittorio Cecchi Gori,Producer,Production
1184918,66193,Chris Sanders,Director,Directing
1184918,66193,Chris Sanders,Screenplay,Writing
1184918,1847451,Jeff Hermann,Producer,Production
1184918,1802871,Kris Bowers,Original Music Composer,Sound
672,10965,Chris Columbus,Director,Directing
672,10967,Steve Kloves,Screenplay,Writing
672,10968,David Heyman,Producer,Production
672,491,John Williams,Original Music Composer,Sound
1220564,1016214,Kleber Mendonça Filho,Director,Directing
1220564,1016227,Emilie Lesclaux,Producer,Production
1220564,1016214,Kleber Mendonça Filho,Producer,Production
1220564,1409443,Mateus Alves,Original Music Composer,Sound
1220564,1099992,Tomaz Alves de Souza,Original Music Composer,Sound
1220564,4775702,Winston Araújo,Producer,Production
799130,2427570,Ty Manns,Director,Directing
443547,1407235,Beth Dewey,Director,Directing
443547,1766026,Justo Diaz,Screenplay,Writing
1107940,1168154,Manuel Pureza,Producer,Production
1107940,1168154,Manuel Pureza,Director,Directing
1107940,2725793,Andreia Esteves,Producer,Production
516467,1129891,Max Mack,Director,Directing
87826,57370,Frank Coraci,Director,Directing
87826,32895,Kevin James,Producer,Production
87826,2593,Rupert Gregson-Williams,Original Music Composer,Sound
87826,63516,Jeff Sussman,Producer,Production
87826,11814,Todd Garner,Producer,Production
66795,98559,Howard Wexler,Director,Directing
66795,545399,Bryan Brewer,Producer,Production
66795,98559,Howard Wexler,Producer,Production
66795,4319671,Mark Brewer,Producer,Production
68718,5382,Stacey Sher,Producer,Production
68718,68215,Reginald Hudlin,Producer,Production
68718,1003189,Pilar Savone,Producer,Production
68718,138,Quentin Tarantino,Director,Directing
361790,1516035,Clovis Mello,Director,Directing
361790,1539224,Marina Meira,Screenplay,Writing
361790,1405495,Paula Santos,Screenplay,Writing
361790,1539225,Rodrigo Vasconcelos,Screenplay,Writing
361790,1539226,Nelson Rodrigues Filho,Producer,Production
822100,209930,John Maggio,Director,Directing
822100,209930,John Maggio,Producer,Production
822100,2296089,Monica Berra,Producer,Production
822100,1051611,Gary Lionelli,Original Music Composer,Sound
822100,2322258,Matthew O. Henderson,Producer,Production
822100,1815264,George Kunhardt,Producer,Production
822100,1815265,Teddy Kunhardt,Producer,Production
822100,527616,Richard Lowe,Producer,Production
401571,1033128,Julio Aldama,Director,Directing
58087,69038,Carlo Vanzina,Director,Directing
58087,32309,Mario Cecchi Gori,Producer,Production
58087,57301,Vittorio Cecchi Gori,Producer,Production
58087,4245707,Mario Lavezzi,Original Music Composer,Sound
58087,4245709,Matteo Fasolino,Original Music Composer,Sound
72105,52139,Seth MacFarlane,Screenplay,Writing
72105,52139,Seth MacFarlane,Director,Directing
72105,28635,John Jacobs,Producer,Production
72105,94534,Jason Clark,Producer,Production
72105,570785,Alec Sulkin,Screenplay,Writing
72105,52139,Seth MacFarlane,Producer,Production
72105,1071607,Walter Murphy,Original Music Composer,Sound
72105,19282,Scott Stuber,Producer,Production
72105,1224494,Wellesley Wild,Screenplay,Writing
1266990,3378221,Sigrid Polon,Director,Directing
150046,93623,Richard Benedict,Director,Directing
150046,191822,Bob Kanter,Screenplay,Writing
150046,1567073,Reno Carell,Producer,Production
643776,2506117,Nghiêm Quỳnh Trang,Producer,Production
643776,1295938,Trần Thị Bích Ngọc,Producer,Production
643776,1627700,Phạm Ngọc Lân,Director,Directing
643776,3460319,Trần Kim Ngọc,Original Music Composer,Sound
381656,3207877,Edward Waisnis,Producer,Production
381656,124238,Timothy Quay,Director,Directing
381656,124237,Stephen Quay,Director,Directing
137051,87767,Richard Martin,Director,Directing
137051,983104,Graeme Coleman,Original Music Composer,Sound
137051,1238565,Cal Shumiatcher,Producer,Production
137051,1271803,Kim Steer,Producer,Production
272417,556473,Halit Refiğ,Director,Directing
272417,556473,Halit Refiğ,Screenplay,Writing
242161,1004802,Lula Buarque de Hollanda,Director,Directing
242161,2465841,Manfredo Garmatter Barreto,Producer,Production
242161,2465842,Susana Campos,Producer,Production
242161,1004802,Lula Buarque de Hollanda,Producer,Production
242161,1755646,Rômulo Marinho Jr.,Producer,Production
242161,543377,Leonardo Monteiro de Barros,Producer,Production
242161,1159859,José Carlos de Oliveira,Producer,Production
242161,565227,Carlos Eduardo Rodrigues,Producer,Production
242161,55839,Breno Silveira,Producer,Production
369471,25467,Toshiya Fujita,Director,Directing
369471,1716120,Akiko Tanaka,Screenplay,Writing
369471,1584159,Kazuyuki Satô,Producer,Production
369471,553218,Takayuki Inoue,Original Music Composer,Sound
820446,17252,John Lunn,Original Music Composer,Sound
820446,10747,Julian Fellowes,Screenplay,Writing
820446,10747,Julian Fellowes,Producer,Production
820446,133502,Simon Curtis,Director,Directing
820446,943340,Gareth Neame,Producer,Production
820446,1252498,Liz Trubridge,Producer,Production
71524,11195,Gérard Oury,Director,Directing
71524,1965,Vladimir Cosma,Original Music Composer,Sound
71524,1962,Alain Poiré,Producer,Production
71524,3829,Jean-Paul Belmondo,Producer,Production
71524,18504,Horst Wendlandt,Producer,Production
1129290,1811121,Michael Strauven,Director,Directing
1129290,57810,Richard Claus,Producer,Production
519182,124748,Chris Renaud,Director,Directing
519182,5720,Chris Meledandri,Producer,Production
519182,237759,Brett Hoffman,Producer,Production
519182,59706,Heitor Pereira,Original Music Composer,Sound
4935,608,Hayao Miyazaki,Director,Directing
4935,636,Joe Hisaishi,Original Music Composer,Sound
4935,40454,Tomohiko Ishii,Producer,Production
4935,608,Hayao Miyazaki,Screenplay,Writing
4935,1417,Toshio Suzuki,Producer,Production
1511633,1911726,H. R. Bhargava,Director,Directing
1511633,1911726,H. R. Bhargava,Screenplay,Writing
209302,29132,Richard Oswald,Director,Directing
209302,29132,Richard Oswald,Producer,Production
940551,5720,Chris Meledandri,Producer,Production
940551,1092607,Benjamin Renner,Director,Directing
940551,11098,John Powell,Original Music Composer,Sound
940551,17735,Mike White,Screenplay,Writing
58086,1944901,Gianrico Carofiglio,Screenplay,Writing
58086,227392,Daniele Vicari,Screenplay,Writing
58086,1944902,Francesco Carofiglio,Screenplay,Writing
58086,78675,Massimo Gaudioso,Screenplay,Writing
58086,1034124,Teho Teardo,Original Music Composer,Sound
58086,993226,Tilde Corsi,Producer,Production
58086,72051,Domenico Procacci,Producer,Production
58086,87684,Gianni Romoli,Producer,Production
58086,227392,Daniele Vicari,Director,Directing
777090,2924561,Gabi Stefansich,Producer,Production
777090,16796,Helmut Grasser,Producer,Production
777090,2897757,Ingrid Kaltenegger,Screenplay,Writing
777090,1741687,Catalina Molina,Director,Directing
42447,62826,Ed Hansen,Director,Directing
42447,129118,Jeffrey Mandel,Director,Directing
42447,1038011,Brian Malone,Original Music Composer,Sound
1225706,555068,Robert Prichard,Producer,Production
1225706,555066,Jennifer Prichard,Producer,Production
1225706,99037,Matt Mitler,Producer,Production
1225706,4461433,Bennett Theissen,Director,Directing
173541,165752,Fielder Cook,Director,Directing
173541,10934,Michel Legrand,Original Music Composer,Sound
173541,58415,Stanley Shapiro,Producer,Production
1166694,1545683,Fran Borgia,Producer,Production
1166694,2115776,Ash Mayfair,Director,Directing
1166694,1295938,Trần Thị Bích Ngọc,Producer,Production
695531,545574,Orson Oblowitz,Director,Directing
265144,134533,Enzo Monteleone,Director,Directing
265144,5195981,Mimmo Locasciulli,Original Music Composer,Sound
265144,228260,Gianfranco Piccioli,Producer,Production
465362,1177444,Marie Mandy,Director,Directing
465362,1956725,Hélène Blazy,Original Music Composer,Sound
9599,26713,Chuck Russell,Screenplay,Writing
9599,9169,Elliott Kastner,Producer,Production
9599,26713,Chuck Russell,Director,Directing
9599,4027,Frank Darabont,Screenplay,Writing
9599,52953,Michael Hoenig,Original Music Composer,Sound
9599,222885,Jack H. Harris,Producer,Production
549598,93723,Giulio Base,Director,Directing
549598,129978,Franco Bernini,Screenplay,Writing
549598,24584,Luca Bernabei,Producer,Production
549598,1648747,Matilde Bernabei,Producer,Production
549598,1880457,Salvatore Morello,Producer,Production
549598,1259,Ennio Morricone,Original Music Composer,Sound
986056,10850,Kevin Feige,Producer,Production
986056,836732,Jake Schreier,Director,Directing
986056,3469777,Ryan Lott,Original Music Composer,Sound
986056,3555893,Rafiq Bhatia,Original Music Composer,Sound
986056,3555894,Ian Chang,Original Music Composer,Sound
986056,579281,Eric Pearson,Screenplay,Writing
986056,1407445,Joanna Calo,Screenplay,Writing
41446,5140,Wes Craven,Director,Directing
41446,26458,Kevin Williamson,Screenplay,Writing
41446,5140,Wes Craven,Producer,Production
41446,26458,Kevin Williamson,Producer,Production
41446,1312509,Iya Labunka,Producer,Production
41446,7229,Marco Beltrami,Original Music Composer,Sound
693134,17315,Cale Boyter,Producer,Production
693134,114408,Mary Parent,Producer,Production
693134,947,Hans Zimmer,Original Music Composer,Sound
693134,137427,Denis Villeneuve,Screenplay,Writing
693134,1905971,Tanya Lapointe,Producer,Production
693134,57465,Patrick McCormick,Producer,Production
693134,137427,Denis Villeneuve,Director,Directing
693134,564940,Jon Spaihts,Screenplay,Writing
693134,137427,Denis Villeneuve,Producer,Production
361743,15244,Ehren Kruger,Screenplay,Writing
361743,1279644,Eric Warren Singer,Screenplay,Writing
361743,9033,Christopher McQuarrie,Screenplay,Writing
361743,9033,Christopher McQuarrie,Producer,Production
361743,237405,Lady Gaga,Original Music Composer,Sound
361743,86270,Joseph Kosinski,Director,Directing
361743,500,Tom Cruise,Producer,Production
361743,58433,David Ellison,Producer,Production
361743,770,Jerry Bruckheimer,Producer,Production
361743,799,Harold Faltermeyer,Original Music Composer,Sound
361743,947,Hans Zimmer,Original Music Composer,Sound
11036,11151,Nick Cassavetes,Director,Directing
11036,40384,Aaron Zigman,Original Music Composer,Sound
11036,25210,Jeremy Leven,Screenplay,Writing
11036,67887,Jan Sardi,Screenplay,Writing
11036,5162,Mark Johnson,Producer,Production
11036,4768,Lynn Harris,Producer,Production
18874,16137,Kenji Kamiyama,Director,Directing
18874,1504816,Hisanori Kunisaki,Producer,Production
18874,2689294,Norihisa Oki,Producer,Production
18874,2452360,Tomoyasu Nishimura,Producer,Production
18874,186,Yoko Kanno,Original Music Composer,Sound
119617,151843,Robert Scheerer,Director,Directing
119617,83986,Robert Kaufman,Screenplay,Writing
119617,95127,Jerome M. Zeitman,Producer,Production
119617,83986,Robert Kaufman,Producer,Production
119617,7422,Patrick Williams,Original Music Composer,Sound
102522,93079,León Klimovsky,Director,Directing
102522,1123160,Manuel Sebares,Screenplay,Writing
102522,1104739,Federico De Urrutia,Screenplay,Writing
1035259,62854,Akiva Schaffer,Director,Directing
1035259,52139,Seth MacFarlane,Producer,Production
1035259,51385,Erica Huggins,Producer,Production
1035259,49285,Joel McNeely,Original Music Composer,Sound
1035259,929145,Lorne Balfe,Original Music Composer,Sound
1433027,593079,Nick Simon,Director,Directing
1433027,2531461,German Michael Torres,Producer,Production
1433027,995456,Steven Schneider,Producer,Production
1433027,2494517,Stuart Davis,Producer,Production
1433027,1096408,Geno Taylor,Producer,Production
1433027,2636127,Missy Valdez,Producer,Production
1433027,1192854,Nima Fakhrara,Original Music Composer,Sound
396364,236226,José Díaz Morales,Director,Directing
941109,37162,Susan Downey,Producer,Production
941109,1108,Shane Black,Screenplay,Writing
941109,1182718,Anthony Bagarozzi,Screenplay,Writing
941109,3308620,Charles Mondry,Screenplay,Writing
941109,1108,Shane Black,Director,Directing
941109,39515,Jules Daly,Producer,Production
941109,102630,Marc Toberoff,Producer,Production
941109,37,Alan Silvestri,Original Music Composer,Sound
79106,94045,Bill Corcoran,Director,Directing
79106,71145,Eric Allaman,Original Music Composer,Sound
1321179,1771406,Chang Hang-jun,Director,Directing
1321179,1295398,Billy Acumen,Producer,Production
1321179,2933345,Lim Eun-jung,Producer,Production
1321179,69085,Dalpalan,Original Music Composer,Sound
28317,100384,Gina Valona,Producer,Production
28317,100385,Rusty Nelson,Director,Directing
28317,98519,David S. Sterling,Producer,Production
28317,100383,Mitch Toles,Producer,Production
1147203,2338050,Lachlan Anderson,Original Music Composer,Sound
1147203,964698,Matthew Metcalfe,Producer,Production
1147203,89889,Daniel Gordon,Director,Directing
521933,1914956,Fabien Gorgeart,Director,Directing
315987,28315,Christian Ziewer,Director,Directing
176023,131955,Lau Kar-Wing,Director,Directing
205505,1024901,Jan Němec,Director,Directing
205505,1147022,Evžen Illín,Original Music Composer,Sound
97709,1014858,Giorgio Terzi,Director,Directing
97709,1014860,Claudio Monti ,Screenplay,Writing
97709,44975,Coriolano Gori,Original Music Composer,Sound
143950,224214,John Bradshaw,Director,Directing
143950,742382,David Perlmutter,Producer,Production
315635,10850,Kevin Feige,Producer,Production
315635,1425616,Amy Pascal,Producer,Production
315635,1236679,Jonathan Goldstein,Screenplay,Writing
315635,52935,John Francis Daley,Screenplay,Writing
315635,1293994,Jon Watts,Screenplay,Writing
315635,101814,Christopher Ford,Screenplay,Writing
315635,1246890,Chris McKenna,Screenplay,Writing
315635,1350918,Erik Sommers,Screenplay,Writing
315635,15347,Michael Giacchino,Original Music Composer,Sound
315635,1293994,Jon Watts,Director,Directing
1035023,2502666,Julián Robles,Director,Directing
1035023,4169065,Luis Díaz,Producer,Production
1035023,1238064,Khotan Fernández,Producer,Production
1035023,2502666,Julián Robles,Producer,Production
1209288,150856,Jim Krieg,Producer,Production
1209288,1996899,Kimberly S. Moreau,Producer,Production
1209288,2927725,Jeff Wamester,Director,Directing
1209288,1116280,Kevin Riepl,Original Music Composer,Sound
1084244,7,Andrew Stanton,Director,Directing
1084244,72753,Lindsey Collins,Producer,Production
1084244,7885,Randy Newman,Original Music Composer,Sound
1084244,7,Andrew Stanton,Screenplay,Writing
1084244,3242711,McKenna Jean Harris,Screenplay,Writing
516889,1469392,Pia Frankenberg,Producer,Production
516889,49044,Loek Dikker,Original Music Composer,Sound
516889,1469392,Pia Frankenberg,Director,Directing
181787,2725,Rainer Werner Fassbinder,Director,Directing
1418637,1051272,Želimir Žilnik,Director,Directing
1418637,1051274,Sarita Matijević,Producer,Production
1168571,98683,Ron Bonk,Producer,Production
1168571,3069058,Douglas Waltz,Director,Directing
995525,12345,Virgil W. Vogel,Director,Directing
443155,49030,Martin Gies,Director,Directing
443155,1104736,Sabrina Rössel,Screenplay,Writing
443155,229417,Julia Neumann,Screenplay,Writing
443155,229419,Sabine Leipert,Screenplay,Writing
84635,97814,Donald Farmer,Director,Directing
1123818,88785,Hanung Bramantyo,Director,Directing
1123818,1155289,Manoj Punjabi,Producer,Production
1123818,2710728,Ali Farighi,Screenplay,Writing
1050266,3479016,Laura Murphy,Director,Directing
1050266,1423252,David Soldinger,Producer,Production
1050266,1400645,Franny Baldwin,Producer,Production
327410,50630,Leo Pescarolo,Producer,Production
327410,128924,Piero Schivazappa,Director,Directing
935766,2363373,Elena Altheman,Screenplay,Writing
935766,1268900,Fernando Fraiha,Screenplay,Writing
935766,1977954,Raul Chequer,Screenplay,Writing
935766,1515884,Bianca Villar,Producer,Production
935766,1515885,Karen Castanho,Producer,Production
935766,1268900,Fernando Fraiha,Producer,Production
935766,8578,Daniel Rezende,Producer,Production
935766,1268900,Fernando Fraiha,Director,Directing
935766,1397431,Marcio Fraccaroli,Producer,Production
935766,1284115,Marcos Saraiva,Producer,Production
935766,1270338,Fabio Góes,Original Music Composer,Sound
22,122,Klaus Badelt,Original Music Composer,Sound
22,1704,Gore Verbinski,Director,Directing
22,770,Jerry Bruckheimer,Producer,Production
22,1705,Ted Elliott,Screenplay,Writing
22,1706,Terry Rossio,Screenplay,Writing
50633,110179,Barak Epstein,Director,Directing
50633,110179,Barak Epstein,Producer,Production
251368,97814,Donald Farmer,Director,Directing
131465,84237,Lenore J. Coffee,Screenplay,Writing
131465,14855,Frank Borzage,Director,Directing
131465,17667,David Buttolph,Original Music Composer,Sound
131465,130233,David Lewis,Producer,Production
473896,1362798,Kevin Fair,Director,Directing
473896,32733,Harvey Kahn,Producer,Production
473896,1048929,James Jandrisch,Original Music Composer,Sound
149091,543142,Frédérik D'Amours,Director,Directing
149091,946275,Josée Mauffette,Producer,Production
149091,1804763,Serge Denis,Producer,Production
149091,946274,Jean Bureau,Producer,Production
281957,223,Alejandro González Iñárritu,Director,Directing
281957,322,Steve Golin,Producer,Production
281957,376,Arnon Milchan,Producer,Production
281957,114408,Mary Parent,Producer,Production
281957,41329,Keith Redmon,Producer,Production
281957,4701,James W. Skotchdopole,Producer,Production
281957,11382,Ryuichi Sakamoto,Original Music Composer,Sound
281957,223,Alejandro González Iñárritu,Producer,Production
281957,223,Alejandro González Iñárritu,Screenplay,Writing
281957,64785,Mark L. Smith,Screenplay,Writing
281957,2118673,Alva Noto,Original Music Composer,Sound
1403735,2279496,Sahu Garapati,Producer,Production
1403735,5240969,Ram Narayan,Director,Directing
298558,93047,Joshua Seftel,Director,Directing
298558,5725264,Jill Landaker Grunes,Producer,Production
298558,93047,Joshua Seftel,Producer,Production
240,1776,Francis Ford Coppola,Producer,Production
240,3098,Nino Rota,Original Music Composer,Sound
240,3083,Mario Puzo,Screenplay,Writing
240,1776,Francis Ford Coppola,Director,Directing
240,1776,Francis Ford Coppola,Screenplay,Writing
257062,1296440,Ismail Yaacob,Director,Directing
278861,55735,Otakar Vávra,Director,Directing
278861,1132060,Martin Kratochvíl,Original Music Composer,Sound
278861,55735,Otakar Vávra,Screenplay,Writing
278861,1334711,Jiří Šotola,Screenplay,Writing
1444606,2250152,Lukas Kiedaisch,Original Music Composer,Sound
1444606,45666,Biber Gullatz,Original Music Composer,Sound
1444606,49469,Doris Zander,Producer,Production
1444606,44325,Christiane Balthasar,Director,Directing
1444606,4497340,Fräncy Schröder,Producer,Production
10681,7,Andrew Stanton,Director,Directing
10681,153,Thomas Newman,Original Music Composer,Sound
10681,72752,Jim Morris,Producer,Production
10681,72753,Lindsey Collins,Producer,Production
10681,15020,Jim Reardon,Screenplay,Writing
10681,7,Andrew Stanton,Screenplay,Writing
348631,1219158,Scott Smith,Director,Directing
348631,32733,Harvey Kahn,Producer,Production
348631,1048929,James Jandrisch,Original Music Composer,Sound
812583,60047,Ram Bergman,Producer,Production
812583,67367,Rian Johnson,Producer,Production
812583,67367,Rian Johnson,Director,Directing
812583,69077,Nathan Johnson,Original Music Composer,Sound
157858,1160676,Louis Lewyn,Director,Directing
939243,11874,Neal H. Moritz,Producer,Production
939243,93364,Jeff Fowler,Director,Directing
939243,56827,Tom Holkenborg,Original Music Composer,Sound
939243,1492059,John Whittington,Screenplay,Writing
939243,2240788,Toby Ascher,Producer,Production
939243,2222900,Toru Nakahara,Producer,Production
939243,3230416,Hitoshi Okuno,Producer,Production
939243,63449,Josh Miller,Screenplay,Writing
939243,63453,Patrick Casey,Screenplay,Writing
366929,223388,Gary Leva,Director,Directing
366929,223388,Gary Leva,Producer,Production
424,488,Steven Spielberg,Producer,Production
424,2260,Steven Zaillian,Screenplay,Writing
424,2211,Gerald R. Molen,Producer,Production
424,930,Branko Lustig,Producer,Production
424,491,John Williams,Original Music Composer,Sound
424,488,Steven Spielberg,Director,Directing
389,5260,Kenyon Hopkins,Original Music Composer,Sound
389,4958,Henry Fonda,Producer,Production
389,5246,Reginald Rose,Producer,Production
389,5246,Reginald Rose,Screenplay,Writing
389,39996,Sidney Lumet,Director,Directing
1181678,3009489,Ihtzi Hurtado,Director,Directing
19404,35771,Aditya Chopra,Director,Directing
19404,70849,Jatin Pandit,Original Music Composer,Sound
19404,133179,Lalit Pandit,Original Music Composer,Sound
19404,35771,Aditya Chopra,Screenplay,Writing
19404,35770,Yash Chopra,Producer,Production
497,4027,Frank Darabont,Director,Directing
497,4027,Frank Darabont,Screenplay,Writing
497,4027,Frank Darabont,Producer,Production
497,153,Thomas Newman,Original Music Composer,Sound
497,3718,David Valdes,Producer,Production
429,4385,Sergio Leone,Director,Directing
429,5820,Alberto Grimaldi,Producer,Production
429,5810,Luciano Vincenzoni,Screenplay,Writing
429,1259,Ennio Morricone,Original Music Composer,Sound
429,4385,Sergio Leone,Screenplay,Writing
429,5811,Agenore Incrocci,Screenplay,Writing
429,5812,Furio Scarpelli,Screenplay,Writing
769,1032,Martin Scorsese,Director,Directing
769,7163,Nicholas Pileggi,Screenplay,Writing
769,1032,Martin Scorsese,Screenplay,Writing
769,11472,Irwin Winkler,Producer,Production
346,20827,Hideo Oguni,Screenplay,Writing
346,7449,Shinobu Hashimoto,Screenplay,Writing
346,5026,Akira Kurosawa,Director,Directing
346,20832,Sōjirō Motoki,Producer,Production
346,5026,Akira Kurosawa,Screenplay,Writing
346,7460,Fumio Hayasaka,Original Music Composer,Sound
12477,628,Isao Takahata,Director,Directing
12477,628,Isao Takahata,Screenplay,Writing
12477,72419,Michio Mamiya,Original Music Composer,Sound
12477,55667,Tooru Hara,Producer,Production
637,9234,Vincenzo Cerami,Screenplay,Writing
637,4818,Roberto Benigni,Screenplay,Writing
637,9232,Gianluigi Braschi,Producer,Production
637,9245,Nicola Piovani,Original Music Composer,Sound
637,4818,Roberto Benigni,Director,Directing
637,9233,Elda Ferri,Producer,Production
14537,76978,Masaki Kobayashi,Director,Directing
14537,7449,Shinobu Hashimoto,Screenplay,Writing
14537,51808,Toru Takemitsu,Original Music Composer,Sound
14537,1090908,Tatsuyo Hosoya,Producer,Production
598,8569,Hank Levine,Producer,Production
598,8572,Juliette Renaud,Producer,Production
598,8563,Mauricio Andrade Ramos,Producer,Production
598,8574,Walter Salles,Producer,Production
598,8562,Andrea Barata Ribeiro,Producer,Production
598,8566,Marc Beauchamps,Producer,Production
598,8561,Bráulio Mantovani,Screenplay,Writing
598,8571,Donald Ranvaud,Producer,Production
598,8570,Vincent Maraval,Producer,Production
598,8568,Daniel Filho,Producer,Production
598,8575,Ed Cortês,Original Music Composer,Sound
598,8576,Antonio Pinto,Original Music Composer,Sound
598,8557,Fernando Meirelles,Director,Directing
598,8559,Kátia Lund,Director,Directing
11216,65314,Giuseppe Tornatore,Director,Directing
11216,68633,Giovanna Romagnoli,Producer,Production
11216,65314,Giuseppe Tornatore,Screenplay,Writing
11216,2378,Franco Cristaldi,Producer,Production
11216,1259,Ennio Morricone,Original Music Composer,Sound
40096,102560,Guel Arraes,Director,Directing
40096,102560,Guel Arraes,Producer,Production
40096,4541606,Sérgio Campelo,Original Music Composer,Sound
667257,1211548,Ariel Gordon,Producer,Production
667257,1446705,Érika Ávila,Producer,Production
